id,description,category,standard,active
2597.90.6.4.09,"CARDIOLIPINA, ANTICUERPOS Ig M POR EIA +",Hospitalización,PDSS 10.0,1
2598.67.1.2.02,BIOPSIA DE CUELLO UTERINO CIRCUNFERENCIAL +,Hospitalización,PDSS 10.0,1
2599.89.8.0.05,ESTUDIO DE COLORACIÓN HISTOQUIMICA EN CITOLOGIA VAGINAL TUMORAL Y/O FUNCIONAL,Hospitalización,PDSS 10.0,1
2600.89.8.0.09,ESTUDIO DE COLORACION INMUNOHISTOQUIMICA EN CITOLOGIA VAGINAL TUMORAL Y/O FUNCIONAL ,Apoyo Diagnóstico (Dx) en Internamiento y Ambulatoria,PDSS 10.0,1
2601.87.3.2.10,RADIOGRAFIA DE DEDOS EN MANO +,Hospitalización,PDSS 10.0,1
2602.88.3.2.10,RESONANCIA NUCLEAR MAGNETICA DE COLUMNA CERVICAL SIMPLE §,Atenciones de Alto Costo y de Máximo Nivel de Complejidad,PDSS 10.0,1
2603.88.1.1.18,ULTRASONOGRAFIA DIAGNOSTICA CEREBRAL TRANSFONTANELAR CON ANALISIS DOPPLER +,Hospitalización,PDSS 10.0,1
2604.89.1.4.02,ELECTROENCEFALOGRAMA COMPUTARIZADO,Atenciones de Alto Costo y de Máximo Nivel de Complejidad,PDSS 10.0,1
2605.89.1.4.10,ELECTROENCEFALOGRAMA DIGITAL CON MAPEO CEREBRAL,Atenciones de Alto Costo y de Máximo Nivel de Complejidad,PDSS 10.0,1
2606.45.2.2.00,ENDOSCOPIA DE INTESTINO GRUESO A TRAVES DE ESTOMA ARTIFICIAL SOD,Atenciones de Alto Costo y de Máximo Nivel de Complejidad,PDSS 10.0,1
2607.45.2.3.01,COLONOSCOPIA TOTAL,Atenciones de Alto Costo y de Máximo Nivel de Complejidad,PDSS 10.0,1
2608.45.2.3.02,COLONOSCOPIA IZQUIERDA CON EQUIPO FLEXIBLE +,Atenciones de Alto Costo y de Máximo Nivel de Complejidad,PDSS 10.0,1
2609.45.2.4.01,SIGMOIDOSCOPIA FLEXIBLE O RIGIDA +,Atenciones de Alto Costo y de Máximo Nivel de Complejidad,PDSS 10.0,1
2610.99.3.5.22,"VACUNACION COMBINADA CONTRA SARAMPION, PAROTIDITIS Y RUBEOLA (SRP) (TRIPLE VIRAL) +",Prevención y Promoción,PDSS 10.0,1
2611.99.3.1.30,VACUNACION COMBINADA CONTRA HAEMOPHILUS INFLUENZA TIPO B DIFTERIA TETANOS TOS FERINA Y HEPATITIS B PENTAVALENTE,Prevención y Promoción,PDSS 10.0,1
2612.99.3.1.31,"VACUNACION COMBINADA CONTRA Haemophilus influenza tipo b, DIFTERIA, TETANOS, TOS FERINA Y POLIOMIELITIS IVP (PENTAVALENTE) +",Prevención y Promoción,PDSS 10.0,1
2613.92.2.4.18,"TELETERAPIA CON ACELERADOR LINEAL HASTA 10 MV EN CARA, ENCEFALO, CUELLO, MEDIASTINO, GANGLIONAR SUPRA E INFRADIAFRAGMATICA, MAMA, BAÑO TORACCICO, ABDOMINAL TOTAL, RAQUIS, CORPORAL TOTAL (GRUPO 5) SIN SIMULADOR Y CON PLANEACION COMPUTARIZADA (TIPO II)",Atenciones de Alto Costo y de Máximo Nivel de Complejidad,PDSS 10.0,1
2614.92.2.4.19,"TELETERAPIA CON ACELERADOR LINEAL HASTA 10 MV EN CARA, ENCEFALO, CUELLO, MEDIASTINO, GANGLIONAR SUPRA E INFRADIAFRAGMATICA, MAMA, BAÑO TORACCICO, ABDOMINAL TOTAL, RAQUIS, CORPORAL TOTAL (GRUPO 5) SIN SIMULADOR Y CON PLANEACION MANUAL (TIPO III)",Atenciones de Alto Costo y de Máximo Nivel de Complejidad,PDSS 10.0,1
2615.92.2.4.20,"TELETERAPIA CON ACELERADOR LINEAL HASTA 10 MV EN CARA, ENCEFALO, CUEL LO, MEDIASTINO, GANGLIONAR SUPRA E INFRADIAFRAGMATICA, MAMA, BAÑO TORACCICO, ABDOMINAL TOTAL, RAQUIS, CORPORAL TOTAL (GRUPO 5) SIN SIMULADOR Y CON PLANEACION MANUAL (TIPO IV)",Atenciones de Alto Costo y de Máximo Nivel de Complejidad,PDSS 10.0,1
2616.99.2.5.01,QUIMIOTERAPIA DE INDUCCION,Atenciones de Alto Costo y de Máximo Nivel de Complejidad,PDSS 10.0,1
2617.99.2.5.03,MONOQUIMIOTERAPIA (CICLO DE TRATAMIENTO),Atenciones de Alto Costo y de Máximo Nivel de Complejidad,PDSS 10.0,1
2618.99.2.5.05,POLIQUIMIOTERAPIA DE ALTO RIESGO (CICLO DE TRATAMIENTO) +,Atenciones de Alto Costo y de Máximo Nivel de Complejidad,PDSS 10.0,1
2619.92.2.4.21,"TELETERAPIA CON ACELERADOR LINEAL MAYOR DE 10 MV, PALEACION EN UNA SOLA DOSIS Y ENTIDADES BENIGNAS O IRRADIACION DE PRODUCTOS SANGUINEOS (GRUPO 1) CON SIMULADOR Y PLANEACION COMPUTARIZADA (TIPO I) +",Atenciones de Alto Costo y de Máximo Nivel de Complejidad,PDSS 10.0,1
2620.92.2.4.22,"TELETERAPIA CON ACELERADOR LINEAL MAYOR DE 10 MV, PALEACION EN UNA SOLA DOSIS Y ENTIDADES BENIGNAS O IRRADIACION DE PRODUCTOS SANGUINEOS (GRUPO 1) SIN SIMULADOR Y PLANEACION COMPUTARIZADA (TIPO II) +",Atenciones de Alto Costo y de Máximo Nivel de Complejidad,PDSS 10.0,1
2621.92.2.4.24,"TELETERAPIA CON ACELERADOR LINEAL MAYOR DE 10 MV, PALEACION EN UNA SOLA DOSIS Y ENTIDADES BENIGNAS O IRRADIACION DE PRODUCTOS SANGUINEOS (GRUPO 1) CON SIMULADOR Y PLANEACION MANUAL (TIPO IV)",Atenciones de Alto Costo y de Máximo Nivel de Complejidad,PDSS 10.0,1
2622.10.3.1.04,RESECCION DE PTERIGION SIMPLE (NASAL O TEMPORAL) CON INJERTO §,Cirugía,PDSS 10.0,1
2623.31.3.1.02,EXTRACCION DE CUERPO EXTRAÑO DE LARINGE VIA LARINGOTOMIA +,Cirugía,PDSS 10.0,1
2624.49.4.3.00,CAUTERIZACION DE HEMORROIDES SOD,Cirugía,PDSS 10.0,1
2625.49.4.4.00,ABLACION DE HEMORROIDES POR CRIOTERAPIA SOD,Cirugía,PDSS 10.0,1
2626.49.4.6.00,ESCISION DE HEMORROIDES SOD §,Cirugía,PDSS 10.0,1
2629.59.0.3.00,URETEROLISIS O PIELOURETEROLISIS (LIBERACION DE ADHERENCIAS PERIURETERALES Y PERICALICIALES) SOD +,Cirugía,PDSS 10.0,1
2631.60.5.1.00,PROSTATECTOMIA RADICAL (PROSTATOVESICULECTOMIA) SOD +,Cirugía,PDSS 10.0,1
2632.62.3.0.11,ORQUIECTOMIA DE UN TESTICULO INTRAABDOMINAL UNILATERAL POR LAPAROSCOPIA,Cirugía,PDSS 10.0,1
2633.65.2.1.02,CISTECTOMIA DE OVARIO POR LAPAROSCOPIA +,Cirugía,PDSS 10.0,1
2634.65.2.3.01,RESECCION DE TUMOR DE OVARIO POR LAPAROTOMIA,Cirugía,PDSS 10.0,1
2635.65.2.3.02,RESECCION DE TUMOR DE OVARIO POR LAPAROSCOPIA,Cirugía,PDSS 10.0,1
2636.60.3.1.00,PROSTATECTOMIA TRANSVESICAL SOD,Cirugía,PDSS 10.0,1
2637.71.2.3.00,MARSUPIALIZACION Y/O DRENAJE EN LA GLANDULA DE BARTHOLIN O DE SKENE SOD §,Cirugía,PDSS 10.0,1
2638.75.0.1.05,LEGRADO UTERINO OBSTETRICO POSTPARTO O POSTABORTO POR ASPIRACION AL VACIO+,Cirugía,PDSS 10.0,1
2639.75.0.2.01,DILATACION Y LEGRADO PARA TERMINACION DEL EMBARAZO,Cirugía,PDSS 10.0,1
2640.79.5.1.02,REDUCCION ABIERTA CON FIJACION INTERNA DE EPÍFISIS SEPARADA DE HUMERO +,Cirugía,PDSS 10.0,1
2641.85.4.5.01,ESCISION DE MAMA MUSCULOS PECTORALES Y GANGLIOS LINFATICOS REGIONALES,Cirugía,PDSS 10.0,1
2642.85.4.5.02,MASTECTOMIA RADICAL MODIFICADA UNILATERAL,Cirugía,PDSS 10.0,1
2643.85.4.6.00,MASTECTOMIA RADICAL BILATERAL SOD,Cirugía,PDSS 10.0,1
2644.85.4.7.01,"ESCISION DE MAMA, MUSCULOS, GANGLIOS LINFATICOS (AXILARES, CLAVICULARES, SUPRACLAVICULARES, MAMARIOS INTERNOS Y MEDIASTINICOS)",Cirugía,PDSS 10.0,1
2645.85.4.8.00,MASTECTOMIA RADICAL AMPLIADA BILATERAL SOD,Cirugía,PDSS 10.0,1
2646.35.1.2.00,"COMISUROTOMIA, VALVULOTOMIA O VALVULOPLASTIA MITRAL VIA ABIERTA SOD +",Atenciones de Alto Costo y de Máximo Nivel de Complejidad,PDSS 10.0,1
2647.11.6.1.00,QUERATOPLASTIA LAMELAR O SUPERFICIAL SOD,Atenciones de Alto Costo y de Máximo Nivel de Complejidad,PDSS 10.0,1
2648.11.6.2.00,QUERATOPLASTIA PENETRANTE SOD,Atenciones de Alto Costo y de Máximo Nivel de Complejidad,PDSS 10.0,1
2649.11.6.4.00,ESCLEROQUERATOPLASTIA SOD,Atenciones de Alto Costo y de Máximo Nivel de Complejidad,PDSS 10.0,1
2680.0,"CONSULTA DE URGENCIAS, MEDICINA ESPECIALIZADA",Atenciones de Alto Costo y de Máximo Nivel de Complejidad,PDSS 10.0,1
2681.15.5.1.00,CIRUGIA DE CORRECCION DE ESTRABISMO,Cirugía,PDSS 10.0,1
2682.27.3.1.03,RESECCION LOCAL DEL PALADAR POR QUIMIOTERAPIA,Cirugía,PDSS 10.0,1
2683.37.2.1.01,CATETERISMO CARDIACO DEL LADO DERECHO DEL CORAZON CON ESTUDIO ELECTROFISIOLOGICO INTRACARDIACO [ESTUDIO ELECT ROFISIOLOGICO CARDIACO CONVENCIONAL] +,Atenciones de Alto Costo y de Máximo Nivel de Complejidad,PDSS 10.0,1
2684.37.2.2.00,CATETERISMO CARDIACO DEL LADO IZQUIERDO DEL CORAZON SOD,Apoyo Diagnóstico (Dx) en Internamiento y Ambulatoria,PDSS 10.0,1
2685.37.2.3.00,CATETERISMO COMBINADO DE LOS LADOS DERECHOS E IZQUIERDO DEL CORAZON,Atenciones de Alto Costo y de Máximo Nivel de Complejidad,PDSS 10.0,1
2686.37.2.3.01,CATETERISMO COMBINADO DE LOS LADOS DERECHO E IZQUIERDODEL CORAZON CON ESTUDIO ELECTROFISIOLOGICO,Apoyo Diagnóstico (Dx) en Internamiento y Ambulatoria,PDSS 10.0,1
2687.53.0.1.00,HERNIORRAFIA INGUINAL DIRECTA SOD,Cirugía,PDSS 10.0,1
2688.53.0.3.00,HERNIORRAFIA INGUINAL ENCARCELADA,Cirugía,PDSS 10.0,1
2689.53.1.2.00,REPARACION BILATERAL DE HERNIA INGUINAL INDIRECTA,Cirugía,PDSS 10.0,1
2690.53.4.0.00,HERNIORRAFIA UMBILICAL,Cirugía,PDSS 10.0,1
2691.54.9.0.04,COLOCACION DE CATETER PERITONEAL IMPLANTABLE INTRAARTERIAL PARA QUIMIOTERAPIA,Atenciones de Alto Costo y de Máximo Nivel de Complejidad,PDSS 10.0,1
2692.54.9.0.11,RETIRO DE CATETER PERITONEAL PARA QUIMIOTERAPIA INTRAARTERIAL,Atenciones de Alto Costo y de Máximo Nivel de Complejidad,PDSS 10.0,1
2693.55.6.2.00,TRASPLANTE DE RINON DE DONANTE,Atenciones de Alto Costo y de Máximo Nivel de Complejidad,PDSS 10.0,1
2694.68.3.1.00,HISTERECTOMIA SUBTOTAL O SUPRACERVICAL SOD,Cirugía,PDSS 10.0,1
2695.68.4.0.00,HISTERECTOMIA TOTAL ABDOMINAL,Cirugía,PDSS 10.0,1
2696.68.5.1.00,HISTERECTOMIA VAGINAL,Cirugía,PDSS 10.0,1
2697.68.6.1.00,HISTERECTOMIA RADICAL MODIFICADA,Cirugía,PDSS 10.0,1
2698.68.7.0.00,HISTERECTOMIA RADICAL VAGINAL,Cirugía,PDSS 10.0,1
2699.69.0.1.02,LEGRADO UTERINO GINECOLOGICO TERAPEUTICO,Cirugía,PDSS 10.0,1
2700.87.3.1.22,RADIOGRAFIA DE ANTEBRAZO,Apoyo Diagnóstico (Dx) en Internamiento y Ambulatoria,PDSS 10.0,1
2701.92.0.2.02,GAMMAGRAFIA DE TIRODES,Apoyo Diagnóstico (Dx) en Internamiento y Ambulatoria,PDSS 10.0,1
2702.92.2.2.00,TELETERAPIA ORTOVOLTAJE MAYOR DE 120 KV SOD+ +,Atenciones de Alto Costo y de Máximo Nivel de Complejidad,PDSS 10.0,1
2703.92.2.1.00,TELETERAPIA ORTOVOLTAJE MENOR DE 120 KV SOD +,Atenciones de Alto Costo y de Máximo Nivel de Complejidad,PDSS 10.0,1
2704.92.3.1.02,"RADIOCIRUGIA ESTEREOTAXICA CON ACELERADOR LINEAL, DOSIS FRACCIONADA [RADIOTERAPIA FRACCIONADA EN CONDICIONES ESTEREOTAXICAS] +",Atenciones de Alto Costo y de Máximo Nivel de Complejidad,PDSS 10.0,1
2705.88.1.2.20,GUIA ECOGRAFICA PARA PROCEDIMIENTOS DIAGNOSTICOS DE MAMA-ACR,Apoyo Diagnóstico (Dx) en Internamiento y Ambulatoria,PDSS 10.0,1
2706.93.5.3.01,APLICACION O CAMBIO DE YESO PARA INMOVILIZACION EN MIEMBRO SUPERIOR (EXCEPTO MANO),Hospitalización,PDSS 10.0,1
2707.93.5.3.02,APLICACION O CAMBIO DE YESO PARA INMOVILIZACION EN MANO,Atenciones de Alto Costo y de Máximo Nivel de Complejidad,PDSS 10.0,1
2708.93.5.3.03,APLICACION O CAMBIO DE YESO O ARNES EN TORAX Y/O PELVIS,Hospitalización,PDSS 10.0,1
2709.93.5.3.04,"APLICACION O CAMBIO DE YESO PARA INMOVILIZACION EN MIEMBRO INFERIOR (MUSLO, PIERNA O TOBILLO)",Atenciones de Alto Costo y de Máximo Nivel de Complejidad,PDSS 10.0,1
2710.93.5.3.05,APLICACION O CAMBIO DE YESO EN PIE,Hospitalización,PDSS 10.0,1
2711.93.5.3.06,"APLICACION O CAMBIO DE YESO, ESPICA, ARNES O ALMOHADILLA PARA INMOVILIZACION DE PELVIS (CADERA)",Atenciones de Alto Costo y de Máximo Nivel de Complejidad,PDSS 10.0,1
2712.93.5.3.07,APLICACION O CAMBIO DE YESO PARA INMOVILIZACION DE PELVIS (CADERA) Y COCCIX,Hospitalización,PDSS 10.0,1
2713.99.2.5.02,QUIMIOTERAPIA INTRATECAL,Atenciones de Alto Costo y de Máximo Nivel de Complejidad,PDSS 10.0,1
2714.99.2.5.10,INFUSION DE QUIMIOTERAPIA INTRARTERIAL REGIONAL O EN CAVIDADES,Atenciones de Alto Costo y de Máximo Nivel de Complejidad,PDSS 10.0,1
2715.99.4.1.00,ADMINISTRACION DE ANTITOXINA TETANICA SOD +,Emergencia,PDSS 10.0,1
2716.99.8.3.02,"FOTOFERESIS TERAPEUTICA [FOTOQUIMIOTERAPIA] (PSORIASIS, VITILIGO, LINFOMAS)",Cirugía,PDSS 10.0,1
2717.S2.2.2.22,SALA DE QUIMIOTERAPIA,Atenciones de Alto Costo y de Máximo Nivel de Complejidad,PDSS 10.0,1
2718.43.7.1.00,GASTROYEYUNOSTOMIA SOD,Cirugía,PDSS 10.0,1
2719.86.4.2.01,"RESECCION DE TUMOR BENIGNO O MALIGNO DE PIEL Y/O TEJIDO CELULAR SUBCUTANEO DE AREA ESPECIAL, HASTA UN CENTIMETRO +",Cirugía,PDSS 10.0,1
2720.44.4.3.00,CONTROL ENDOSCOPICO DE HEMORRAGIA GASTRICA O DUODENAL SOD §,Cirugía,PDSS 10.0,1
2721.48.3.6.00,POLIPECTOMIA ENDOSCOPICA DE RECTO SOD,Cirugía,PDSS 10.0,1
2722.51.1.0.00,COLANGIO-PANCREATOGRAFIA RETROGRADA ENDOSCOPICA (CPRE) SOD,Hospitalización,PDSS 10.0,1
2723.54.1.2.00,LAPAROTOMIA EXPLORATORIA SOD +,Cirugía,PDSS 10.0,1
2724.54.2.2.00,BIOPSIA ABIERTA DE PARED ABDOMINAL U OMBLIGO ,Cirugía,PDSS 10.0,1
2725.54.3.1.00,ESCISION DE TUMOR BENIGNO EN LA PARED ABDOMINAL SOD,Cirugía,PDSS 10.0,1
2726.54.3.3.00,ESCISION DE LESION AMPLIA EN LA PARED ABDOMINAL SOD §,Cirugía,PDSS 10.0,1
2727.66.0.1.01,SALPINGOSTOMIA Y DRENAJE TROMPA DE FALOPIO POR LAPAROTOMIA,Cirugía,PDSS 10.0,1
2728.66.3.9.10,ESTERILIZACIÓN FEMENINA NCOC,Cirugía,PDSS 10.0,1
2729.69.5.1.01,ASPIRACIÓN AL VACÍO DE ÚTERO PARA TERMINACIÓN DEL EMBARAZO,Cirugía,PDSS 10.0,1
2730.71.7.9.20,SUTURA DE DESGARRO O LACERACION NO OBSTETRICA RECIENTE QUE INVOLUCRA VULVA O PERINE (MUCOSA Y/O MUSCULO) (GRADO I-II) +,Cirugía,PDSS 10.0,1
2731.74.3.1.00,REMOCION DE EMBARAZO ECTOPICO ABDOMINAL SOD,Cirugía,PDSS 10.0,1
2732.60.4.0.00,ADENOMECTOMIA RETROPUBICA SOD +,Cirugía,PDSS 10.0,1
2733.79.6.5.00,LAVADO Y DESBRIDAMIENTO DE FRACTURA ABIERTA DE FEMUR SOD,Cirugía,PDSS 10.0,1
2734.79.6.6.00,LAVADO Y DESBRIDAMIENTO DE FRACTURA ABIERTA DE TIBIA O PERONE SOD,Atenciones de Alto Costo y de Máximo Nivel de Complejidad,PDSS 10.0,1
2735.79.6.7.00,LAVADO Y DESBRIDAMIENTO DE FRACTURA ABIERTA DE TARSIANOS O METATARSIANOS SOD,Cirugía,PDSS 10.0,1
2736.79.6.8.00,LAVADO Y DESBRIDAMIENTO DE FRACTURA ABIERTA DE DEDOS DE PIE SOD +,Atenciones de Alto Costo y de Máximo Nivel de Complejidad,PDSS 10.0,1
2737.79.6.9.02,LAVADO Y DESBRIDAMIENTO DE FRACTURA EXPUESTA DE ROTULA,Cirugía,PDSS 10.0,1
2738.79.6.9.05,LAVADO Y DESBRIDAMIENTO DE FRACTURA ABIERTA DE RAQUIS O COLUMNA,Atenciones de Alto Costo y de Máximo Nivel de Complejidad,PDSS 10.0,1
2739.83.4.9.10,"LIMPIEZA Y DESBRIDAMIENTO QUIRURGICOS DE MUSCULOS, TENDONES Y FASCIA EN BRAZO",Cirugía,PDSS 10.0,1
2740.83.4.9.20,"LIMPIEZA Y DESBRIDAMIENTO QUIRURGICOS DE MUSCULOS, TENDONES Y FASCIA EN ANTEBRAZO",Atenciones de Alto Costo y de Máximo Nivel de Complejidad,PDSS 10.0,1
2741.83.4.9.30,"LIMPIEZA Y DESBRIDAMIENTO QUIRURGICOS DE MUSCULOS, TENDONES Y FASCIA EN MUSLO",Cirugía,PDSS 10.0,1
2742.60.4.1.00,PROSTATECTOMIA TRANSVESICOCAPSULAR SOD,Cirugía,PDSS 10.0,1
2743.83.6.0.10,SUTURA DE MUSCULO Y/O TENDON Y/O FASCIA Y/O APONEUROSIS SOD +,Cirugía,PDSS 10.0,1
2744.86.1.8.01,INSERCION DE ANTICONCEPTIVOS SUBDERMICOS,Prevención y Promoción,PDSS 10.0,1
2745.62.5.1.01,ORQUIDOPEXIA CON DESTORSION DE TESTICULO O DE CORDON ESPERMATICO,Cirugía,PDSS 10.0,1
2746.62.5.2.02,ORQUIDOPEXIA TRANSABDOMINAL LESIONES,Cirugía,PDSS 10.0,1
2747.86.3.1.02,"RESECCION DE LESIONES CUTANEAS POR CAUTERIZACION, FULGURACION O CRIOTERAPIA EN AREA GENERAL, MAS DE SEIS LESIONES +",Cirugía,PDSS 10.0,1
2748.86.3.1.04,"RESECCION DE LESIONES CUTANEAS POR CAUTERIZACION, FULGURACION O CRIOTERAPIA EN AREA ESPECIAL, ENTRE TRES A DIEZ LESIONES",Cirugía,PDSS 10.0,1
2749.86.4.2.02,"RESECCION DE TUMOR BENIGNO O MALIGNO DE PIEL Y/O TEJIDO CELULAR SUBCUTANEO DE AREA ESPECIAL,ENTRE UNO A DOS CENTIMETROS +",Cirugía,PDSS 10.0,1
2750.86.4.2.03,"RESECCION DE TUMOR BENIGNO O MALIGNO DE PIEL Y/O TEJIDO CELULAR SUBCUTANEO DE AREA ESPECIAL, ENTRE DOS A TRES CENTIMETROS +",Cirugía,PDSS 10.0,1
2751.86.4.2.04,"RESECCION DE TUMOR BENIGNO O MALIGNO DE PIEL Y/O TEJIDO CELULAR SUBCUTANEO DE AREA ESPECIAL, ENTRE TRES A CINCO CENTIMETROS +",Cirugía,PDSS 10.0,1
2752.86.4.2.05,"RESECCION DE TUMOR BENIGNO O MALIGNO DE PIEL Y/O TEJIDO CELULAR SUBCUTANEO DE AREA ESPECIAL, DE MAS DE CINCO CENTIMETROS +",Cirugía,PDSS 10.0,1
2753.62.5.2.20,ORQUIDOPEXIA CON TRANSPOSICION O MOVILIZACION Y SUSTITUCION DE TESTICULO EN ESCROTO,Cirugía,PDSS 10.0,1
2754.02.0.2.04,REDUCCION DE FRACTURA COMPUESTA  CONMINUTA DE CRANEO CON PLASTIA DURAL Y LIMPIEZAHEMOSTASIA CEREBRAL DESBRIDAMIENTO EN UN SOLO TIEMPO,Cirugía,PDSS 10.0,1
2755.63.1.3.01,HIDROCELECTOMIA DE CORDON ESPERMATICO VIA INGUINAL+,Cirugía,PDSS 10.0,1
2756.86.5.2.02,SUTURA DE HERIDA UNICA DE CARA SIN COMPROMISO DE LABIOS Y/O PARPADOS+,Cirugía,PDSS 10.0,1
2757.62.5.2.10,ORQUIDOPEXIA CON RECONSTRUCCION DE CANAL INGUINAL,Cirugía,PDSS 10.0,1
2758.86.5.2.04,SUTURA DE HERIDA MULTIPLE DE CARA NCOC §,Cirugía,PDSS 10.0,1
2759.86.5.2.05,SUTURA DE HERIDA MULTIPLE DE CARA SIN COMPROMISO DE LABIOS Y/O PARPADOS§,Atenciones de Alto Costo y de Máximo Nivel de Complejidad,PDSS 10.0,1
2760.86.5.2.06,"SUTURA DE HERIDA MULTIPLE DE PLIEGUES DE FLEXION, GENITALES, MANOS Y PIES §",Cirugía,PDSS 10.0,1
2761.86.5.2.07,SUTURA DE HERIDA PARCIAL DE CUERO CABELLUDO (ESCALPE) +,Atenciones de Alto Costo y de Máximo Nivel de Complejidad,PDSS 10.0,1
2762.01.5.4.00,RESECCION DE TUMORES DE LA BASE DEL CRANEO FOSA POSTERIOR,Cirugía,PDSS 10.0,1
2763.01.5.4.01,"RESECCION DE TUMOR DE LA BASE DEL CRANEO, FOSA POSTERIOR, VIA EXTREMO LATERAL +",Cirugía,PDSS 10.0,1
2764.01.5.4.02,"RESECCION DE TUMOR DE LA BASE DEL CRANEO, FOSA POSTERIOR, VIA FRONTO ORBITO ETMOIDAL +",Cirugía,PDSS 10.0,1
2765.01.5.4.03,"RESECCION DE TUMOR DE LA BASE DEL CRANEO, FOSA POSTERIOR, VIA SUBTEMPORAL PREAURICULAR INFRATEMPORAL Y CERVICOTOMIA TRANSMANDIBULAR+",Cirugía,PDSS 10.0,1
2766.01.5.4.04,"RESECCION DE TUMOR DE LA BASE DEL CRANEO, FOSA POSTERIOR, VIA TRANSORAL+",Cirugía,PDSS 10.0,1
2767.01.5.4.05,"RESECCION DE TUMOR DE LA BASE DEL CRANEO, FOSA POSTERIOR, VIA MAXILOTOMIA EXTENDIDA +",Cirugía,PDSS 10.0,1
2768.01.5.4.06,"RESECCION DE TUMOR DE LA BASE DEL CRANEO, FOSA POSTERIOR, VIA TRANSLABERINTICA +",Cirugía,PDSS 10.0,1
2769.01.5.4.07,"RESECCION DE TUMOR DE LA BASE DEL CRANEO, FOSA POSTERIOR, VIA TRANSCOCLEAR +",Cirugía,PDSS 10.0,1
2770.01.5.4.08,"RESECCION DE TUMOR DE LA BASE DEL CRANEO, FOSA POSTERIOR, VIA FOSA MEDIA+",Cirugía,PDSS 10.0,1
2771.58.6.1.01,DILATACION DE URETRA POR URETROTOMIA EXTERNA,Cirugía,PDSS 10.0,1
2772.01.7.0.01,"DRENAJE DE COLECCIONES INTRACEREBRALES, POR CRANEOTOMIA",Cirugía,PDSS 10.0,1
2773.01.7.0.03,"DRENAJE DE COLECCIONES INTRACEREBRALES, POR PUNCION DIRIGIDA",Cirugía,PDSS 10.0,1
2774.01.7.0.04,"DRENAJE DE COLECCIONES INTRACEREBRALES DE FOSA POSTERIOR, POR CRANEOTOMIA SUBOCCIPITAL",Cirugía,PDSS 10.0,1
2775.38.0.1.03,TROMBOEMBOLECTOMIA DE CAROTIDA INTERNA SUPRACLINOIDEA,Cirugía,PDSS 10.0,1
2776.58.6.1.02,DILATACION DE URETRA POR URETROTOMIA INTERNA,Cirugía,PDSS 10.0,1
2777.59.8.0.01,CATETERISMO URETERAL DE AUTORRETENCION VIA ENDOSCOPICA,Cirugía,PDSS 10.0,1
2778.43.8.2.00,"GASTRECTOMIA PARCIAL, CON RECONSTRUCCION CON O SIN VAGOTOMIA SOD",Cirugía,PDSS 10.0,1
2779.51.1.1.00,COLANGIOGRAFIA ENDOSCOPICA RETROGRADA (TRANSDUODENAL) SOD +,Hospitalización,PDSS 10.0,1
2780.51.2.1.04,COLECISTECTOMIA POR LAPAROSCOPIA,Cirugía,PDSS 10.0,1
2781.66.0.1.02,SALPINGOSTOMIA Y DRENAJE TROMPA DE FALOPIO POR LAPAROSCOPIA,Cirugía,PDSS 10.0,1
2782.71.8.1.00,EXTRACCION DE CUERPO EXTRAÑO DE VULVA Y/O PERINE CON INCISION SOD,Cirugía,PDSS 10.0,1
2783.83.4.9.40,"LIMPIEZA Y DESBRIDAMIENTO QUIRURGICOS DE MUSCULOS, TENDONES Y FASCIA EN PIERNA",Cirugía,PDSS 10.0,1
2785.19.2.1.00,REVISION DE ESTAPEDECTOMIA O ESTAPEDOTOMIA SOD,Cirugía,PDSS 10.0,1
2786.21.3.1.00,ESCISION LOCAL O ABLACION DE LESION INTRANASAL SOD §,Cirugía,PDSS 10.0,1
2787.30.1.4.00,CORDECTOMIA VOCAL SOD,Cirugía,PDSS 10.0,1
2788.34.0.4.00,TORACOSTOMIA PARA DRENAJE CERRADO [TUBO DE TORAX] SOD,Cirugía,PDSS 10.0,1
2790.55.0.1.04,DRENAJE DE COLECCION RENAL POR NEFROTOMIA +,Cirugía,PDSS 10.0,1
2791.55.1.1.10,EXPLORACIÓN DE PELVIS RENAL POR PIELOTOMIA VIA ABIERTA,Cirugía,PDSS 10.0,1
2792.55.1.1.40,EXTRACCION DE CALCULO RENAL POR PIELOTOMIA,Cirugía,PDSS 10.0,1
2793.55.5.7.00,NEFRECTOMIA RADICAL VIA ABIERTA,Cirugía,PDSS 10.0,1
2794.56.8.9.41,RESECCION DE URETEROCELE Y REIMPLANTE DE URETER IPSILATERAL VIA ABIERTA,Cirugía,PDSS 10.0,1
2795.57.7.2.00,CISTECTOMIA TOTAL O RADICAL SOD,Cirugía,PDSS 10.0,1
2796.57.8.7.04,ILEOCECOCISTOPLASTIA,Cirugía,PDSS 10.0,1
2797.57.8.9.00,CISTOPEXIA (SUSPENSION VESICAL) SOD +,Cirugía,PDSS 10.0,1
2798.57.9.4.00,INSERCION DE CATETER URINARIO (VESICAL) SOD +,Cirugía,PDSS 10.0,1
2799.58.0.1.00,URETROSTOMIA SOD §,Cirugía,PDSS 10.0,1
2800.58.0.1.10,URETROSTOMIA PERINEAL,Cirugía,PDSS 10.0,1
2801.58.4.1.03,URETRORRAFIA PERINEAL,Cirugía,PDSS 10.0,1
